Blank,Member Number,Account Number,FIRST NAME,MIDDLE NAME,LAST NAME,ROUTE NO.,ROUTE NAME,PHOTO,Phone Number,NATIONAL ID,NSSF,NHIF,Address,Homestead,Town,Postal Code,District,Province,Latitude,Longitude,Status,FarmName
,09316,0894-0000-9316,STEPHEN,,MBOGO,R030,GITUTHA,,254727071195,55626713,111376882,167003595,P. O. Box 8,Gitutha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mbogo Gitutha Farm
,09317,0894-0000-9317,ERNEST,,NJENGA,R027,REDHILL,,254727083540,55750169,111623794,167373963,P. O. Box 8,Redhill,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njenga Redhill Farm
,09318,0894-0000-9318,SIMON,,NDUNGU,R004,TIEKUNU,,254727095885,55873625,111870706,167744331,P. O. Box 8,Tiekunu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ndungu Tiekunu Farm
,09319,0894-0000-9319,MARY,,WANGUI,R027,REDHILL,,254727108230,55997081,112117618,168114699,P. O. Box 8,Redhill,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wangui Redhill Farm
,09320,0894-0000-9320,SAMUEL,,KAMAU,R014,KWAMBIRA,,254727120575,56120537,112364530,168485067,P. O. Box 8,Kwambira,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kamau Kwambira Farm
,09323,0894-0000-9323,MIRIAM,,WANJIRU,R005,MURENGETI,,254727132920,56243993,112611442,168855435,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Murengeti Farm
,09324,0894-0000-9324,GEORGE,,MWAURA,R019,KIHURURU,,254727145265,56367449,112858354,169225803,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mwaura Kihururu Farm
,09326,0894-0000-9326,PENNINAH,,NJERI,R019,KIHURURU,,254727157610,56490905,113105266,169596171,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njeri Kihururu Farm
,09328,0894-0000-9328,JOEL,,KANGETHE,R011,NYATHUNA,,254727169955,56614361,113352178,169966539,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kangethe Nyathuna Farm
,09329,0894-0000-9329,JAMES,,GIKARU,R011,NYATHUNA,,254727182300,56737817,113599090,170336907,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Gikaru Nyathuna Farm
,09333,0894-0000-9333,STEPHEN,,GITAHI,R022,NDUMA,,254727194645,56861273,113846002,170707275,P. O. Box 8,Nduma,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Gitahi Nduma Farm
,09334,0894-0000-9334,JPETE,,GITHINJI,R006,KABUKU,,254727206990,56984729,114092914,171077643,P. O. Box 8,Kabuku,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Githinji Kabuku Farm
,09335,0894-0000-9335,MARY,,WAITHIRA,R011,NYATHUNA,,254727219335,57108185,114339826,171448011,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Waithira Nyathuna Farm
,09337,0894-0000-9337,CHARITY,,JOZEE,R006,KABUKU,,254727231680,57231641,114586738,171818379,P. O. Box 8,Kabuku,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Jozee Kabuku Farm
,09338,0894-0000-9338,JOSEPH,,KAMAU,R031,KANDUTURA,,254727244025,57355097,114833650,172188747,P. O. Box 8,Kandutura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kamau Kandutura Farm
,09340,0894-0000-9340,MARY,,WAMBUI,R009,NDERU,,254727256370,57478553,115080562,172559115,P. O. Box 8,Nderu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wambui Nderu Farm
,09344,0894-0000-9344,PHILIP,,KAMAU,R011,NYATHUNA,,254727268715,57602009,115327474,172929483,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kamau Nyathuna Farm
,09345,0894-0000-9345,SIMON,,KARIUKI,R016,KIROE,,254727281060,57725465,115574386,173299851,P. O. Box 8,Kiroe,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kariuki Kiroe Farm
,09346,0894-0000-9346,RACHEL,,NYOKABI,R019,KIHURURU,,254727293405,57848921,115821298,173670219,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyokabi Kihururu Farm
,09347,0894-0000-9347,LUCY,,WANJIRU,R005,MURENGETI,,254727305750,57972377,116068210,174040587,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Murengeti Farm
,09349,0894-0000-9349,JOSEPH,,NGINYO,R011,NYATHUNA,,254727318095,58095833,116315122,174410955,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nginyo Nyathuna Farm
,09352,0894-0000-9352,LEVI,,OMONDI,R026,KAMONDE,,254727330440,58219289,116562034,174781323,P. O. Box 8,Kamonde,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Omondi Kamonde Farm
,09355,0894-0000-9355,MICHAEL,,KIMANI,R005,MURENGETI,,254727342785,58342745,116808946,175151691,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kimani Murengeti Farm
,09356,0894-0000-9356,LUCY,,MUTHONI,R012,MUGUGA,,254727355130,58466201,117055858,175522059,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muthoni Muguga Farm
,09357,0894-0000-9357,MUGO,,NGANGA,R031,KANDUTURA,,254727527960,60194585,120512626,180707211,P. O. Box 8,Kandutura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nganga Kandutura Farm
,09358,0894-0000-9358,ESTHER,,WANJA,R012,MUGUGA,,254727367475,58589657,117302770,175892427,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanja Muguga Farm
,09360,0894-0000-9360,RECHEAL,,WANJIKU,R019,KIHURURU,,254727379820,58713113,117549682,176262795,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiku Kihururu Farm
,09361,0894-0000-9361,PETER,,NDUNGU,R004,TIEKUNU,,254727392165,58836569,117796594,176633163,P. O. Box 8,Tiekunu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ndungu Tiekunu Farm
,09362,0894-0000-9362,JOHN,,MWARIA,R019,KIHURURU,,254727404510,58960025,118043506,177003531,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mwaria Kihururu Farm
,09363,0894-0000-9363,CECILIAH,,NGINA,R020,NGARARIGA,,254727416855,59083481,118290418,177373899,P. O. Box 8,Ngarariga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ngina Ngarariga Farm
,09365,0894-0000-9365,REBECCA,,WAMBUI,R017,GATIMU,,254727429200,59206937,118537330,177744267,P. O. Box 8,Gatimu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wambui Gatimu Farm
,09366,0894-0000-9366,DAVID,,NG'ANG'A,R011,NYATHUNA,,254727441545,59330393,118784242,178114635,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ng'Ang'A Nyathuna Farm
,09367,0894-0000-9367,HANNAH,,WANJIKU,R023,KINYOGORI,,254727453890,59453849,119031154,178485003,P. O. Box 8,Kinyogori,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiku Kinyogori Farm
,09370,0894-0000-9370,MARY,,WANJIKU,R004,TIEKUNU,,254727466235,59577305,119278066,178855371,P. O. Box 8,Tiekunu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiku Tiekunu Farm
,09371,0894-0000-9371,GRACE,,MUGURE,R028,GITANGU,,254727540305,60318041,120759538,181077579,P. O. Box 8,Gitangu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mugure Gitangu Farm
,09374,0894-0000-9374,SIMON,,THAARA,R019,KIHURURU,,254727478580,59700761,119524978,179225739,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Thaara Kihururu Farm
,09378,0894-0000-9378,RUTH,,NGUITU,R012,MUGUGA,,254727490925,59824217,119771890,179596107,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nguitu Muguga Farm
,09379,0894-0000-9379,GEORGE,,GACHUMI,R009,NDERU,,254727503270,59947673,120018802,179966475,P. O. Box 8,Nderu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Gachumi Nderu Farm
,09380,0894-0000-9380,STANLEY,,NJUGUNA,R028,GITANGU,,254727515615,60071129,120265714,180336843,P. O. Box 8,Gitangu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njuguna Gitangu Farm
,09383,0894-0000-9383,GEORGE,,KAMAITI,R005,MURENGETI,,254727552650,60441497,121006450,181447947,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kamaiti Murengeti Farm
,09384,0894-0000-9384,LUCY,,WAMBUI,R015,NDIONI,,254727564995,60564953,121253362,181818315,P. O. Box 8,Ndioni,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wambui Ndioni Farm
,09385,0894-0000-9385,LEAH,,NJERI,R015,NDIONI,,254727577340,60688409,121500274,182188683,P. O. Box 8,Ndioni,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njeri Ndioni Farm
,09386,0894-0000-9386,ANNA,,NJERI,R016,KIROE,,254727589685,60811865,121747186,182559051,P. O. Box 8,Kiroe,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njeri Kiroe Farm
,09388,0894-0000-9388,PHARIS,,MUCHAI,R019,KIHURURU,,254727602030,60935321,121994098,182929419,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muchai Kihururu Farm
,09389,0894-0000-9389,JANE,,NYAMBURA,R016,KIROE,,254727614375,61058777,122241010,183299787,P. O. Box 8,Kiroe,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyambura Kiroe Farm
,09390,0894-0000-9390,ROBERT,,KURIA,R015,NDIONI,,254727626720,61182233,122487922,183670155,P. O. Box 8,Ndioni,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kuria Ndioni Farm
,09391,0894-0000-9391,TERESIAH,,WANJIKU,R001,LIMURU,,254727639065,61305689,122734834,184040523,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiku Limuru Farm
,09392,0894-0000-9392,DAVID,,NGANGA,R022,NDUMA,,254727651410,61429145,122981746,184410891,P. O. Box 8,Nduma,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nganga Nduma Farm
,09396,0894-0000-9396,GEORGE,,NJUGUNA,R020,NGARARIGA,,254727663755,61552601,123228658,184781259,P. O. Box 8,Ngarariga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njuguna Ngarariga Farm
,09398,0894-0000-9398,JESSE,,IGOGO,R027,REDHILL,,254727676100,61676057,123475570,185151627,P. O. Box 8,Redhill,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Igogo Redhill Farm
,09402,0894-0000-9402,AMOS,,NYANJUI,R019,KIHURURU,,254727688445,61799513,123722482,185521995,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyanjui Kihururu Farm
,09403,0894-0000-9403,JOHN,,MUNGAI,R032,MAKUTANO,,254727700790,61922969,123969394,185892363,P. O. Box 8,Makutano,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mungai Makutano Farm
,09406,0894-0000-9406,ALICE,,NJOKI,R020,NGARARIGA,,254727713135,62046425,124216306,186262731,P. O. Box 8,Ngarariga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njoki Ngarariga Farm
,09407,0894-0000-9407,JOSEPH,,NJUGUNA,R017,GATIMU,,254727725480,62169881,124463218,186633099,P. O. Box 8,Gatimu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njuguna Gatimu Farm
,09409,0894-0000-9409,JOSEPH,,KINYANJUI,R019,KIHURURU,,254727737825,62293337,124710130,187003467,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kinyanjui Kihururu Farm
,09412,0894-0000-9412,MARGARET,,WANJIRU,R005,MURENGETI,,254727750170,62416793,124957042,187373835,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Murengeti Farm
,09415,0894-0000-9415,IRENE,,NDUTA,R019,KIHURURU,,254732317820,108095513,216314482,324409995,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nduta Kihururu Farm
,09416,0894-0000-9416,JOSEPH,,THUU,R004,TIEKUNU,,254727762515,62540249,125203954,187744203,P. O. Box 8,Tiekunu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Thuu Tiekunu Farm
,09417,0894-0000-9417,PENINAH,,WAITHIRA,R021,NGUIRUBI,,254727774860,62663705,125450866,188114571,P. O. Box 8,Nguirubi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Waithira Nguirubi Farm
,09420,0894-0000-9420,MARY,,NYAMBURA,R015,NDIONI,,254727787205,62787161,125697778,188484939,P. O. Box 8,Ndioni,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyambura Ndioni Farm
,09421,0894-0000-9421,SIMON,,NJAU,R019,KIHURURU,,254727799550,62910617,125944690,188855307,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njau Kihururu Farm
,09422,0894-0000-9422,PETER,,KARANJA,R019,KIHURURU,,254727811895,63034073,126191602,189225675,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Karanja Kihururu Farm
,09426,0894-0000-9426,MOSES,,NDUNGU,R006,KABUKU,,254732330165,108218969,216561394,324780363,P. O. Box 8,Kabuku,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ndungu Kabuku Farm
,09427,0894-0000-9427,MARGARET,,NJOKI,R019,KIHURURU,,254727824240,63157529,126438514,189596043,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njoki Kihururu Farm
,09428,0894-0000-9428,JAMES,,MUGO,R019,KIHURURU,,254727836585,63280985,126685426,189966411,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mugo Kihururu Farm
,09431,0894-0000-9431,KAMAU,,NYOTU,R021,NGUIRUBI,,254727848930,63404441,126932338,190336779,P. O. Box 8,Nguirubi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyotu Nguirubi Farm
,09432,0894-0000-9432,AYUB,,MAINA,R013,MUNA,,254727861275,63527897,127179250,190707147,P. O. Box 8,Muna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Maina Muna Farm
,09435,0894-0000-9435,MARTIN,,KABUCHO,R023,KINYOGORI,,254727873620,63651353,127426162,191077515,P. O. Box 8,Kinyogori,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kabucho Kinyogori Farm
,09436,0894-0000-9436,DAVID,,KARUIKI,R023,KINYOGORI,,254728095830,65873561,131870578,197744139,P. O. Box 8,Kinyogori,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Karuiki Kinyogori Farm
,09437,0894-0000-9437,ROSE,,WANJIRU,R027,REDHILL,,254727885965,63774809,127673074,191447883,P. O. Box 8,Redhill,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Redhill Farm
,09438,0894-0000-9438,ESTHER,,NJERI,R019,KIHURURU,,254728108175,65997017,132117490,198114507,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njeri Kihururu Farm
,09441,0894-0000-9441,KAMAU,,ZACHARI,R027,REDHILL,,254727898310,63898265,127919986,191818251,P. O. Box 8,Redhill,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Zachari Redhill Farm
,09444,0894-0000-9444,ENDER,,WANJIRU,R027,REDHILL,,254727910655,64021721,128166898,192188619,P. O. Box 8,Redhill,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Redhill Farm
,09445,0894-0000-9445,MIRIAM,,WAITHERA,R020,NGARARIGA,,254727923000,64145177,128413810,192558987,P. O. Box 8,Ngarariga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Waithera Ngarariga Farm
,09446,0894-0000-9446,JOHN,,MUKIRI,R020,NGARARIGA,,254732095610,105873305,211870066,317743371,P. O. Box 8,Ngarariga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mukiri Ngarariga Farm
,09448,0894-0000-9448,LYDIA,,NJAMBI,R014,KWAMBIRA,,254727935345,64268633,128660722,192929355,P. O. Box 8,Kwambira,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njambi Kwambira Farm
,09449,0894-0000-9449,PETER,,KAMAU,R009,NDERU,,254732107955,105996761,212116978,318113739,P. O. Box 8,Nderu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kamau Nderu Farm
,09453,0894-0000-9453,MARY,,MENDI,R027,REDHILL,,254727947690,64392089,128907634,193299723,P. O. Box 8,Redhill,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mendi Redhill Farm
,09456,0894-0000-9456,DAVID,,MBURU,R031,KANDUTURA,,254727960035,64515545,129154546,193670091,P. O. Box 8,Kandutura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mburu Kandutura Farm
,09457,0894-0000-9457,ROBERT,,MUTURI,R028,GITANGU,,254727972380,64639001,129401458,194040459,P. O. Box 8,Gitangu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muturi Gitangu Farm
,09462,0894-0000-9462,FRANCIS,,KURIA,R032,MAKUTANO,,254732120300,106120217,212363890,318484107,P. O. Box 8,Makutano,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kuria Makutano Farm
,09463,0894-0000-9463,RUTH,,MARGARET,R012,MUGUGA,,254732342510,108342425,216808306,325150731,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Margaret Muguga Farm
,09464,0894-0000-9464,JONATHAN,,MUMBI,R012,MUGUGA,,254732367200,108589337,217302130,325891467,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mumbi Muguga Farm
,09466,0894-0000-9466,PETER,,KARANJA,R002,NGECHA,,254727984725,64762457,129648370,194410827,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Karanja Ngecha Farm
,09470,0894-0000-9470,JESSIE,,KIHONGE,R013,MUNA,,254727997070,64885913,129895282,194781195,P. O. Box 8,Muna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kihonge Muna Farm
,09471,0894-0000-9471,ESTHER,,WANGUI,R011,NYATHUNA,,254728009415,65009369,130142194,195151563,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wangui Nyathuna Farm
,09473,0894-0000-9473,LUCY,,WANJIRU,R021,NGUIRUBI,,254728021760,65132825,130389106,195521931,P. O. Box 8,Nguirubi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Nguirubi Farm
,09474,0894-0000-9474,JOHN,,MUHIA,R022,NDUMA,,254728034105,65256281,130636018,195892299,P. O. Box 8,Nduma,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muhia Nduma Farm
,09476,0894-0000-9476,MOSES,,MUTURI,R002,NGECHA,,254728046450,65379737,130882930,196262667,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muturi Ngecha Farm
,09477,0894-0000-9477,GEORGE,,KINYANJUI,R002,NGECHA,,254728058795,65503193,131129842,196633035,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kinyanjui Ngecha Farm
,09478,0894-0000-9478,EDAH,,MUTHONI,R011,NYATHUNA,,254728071140,65626649,131376754,197003403,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muthoni Nyathuna Farm
,09479,0894-0000-9479,LINUS,,WAIGWA,R006,KABUKU,,254728083485,65750105,131623666,197373771,P. O. Box 8,Kabuku,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Waigwa Kabuku Farm
,09481,0894-0000-9481,JOHN,,MUTHE,R014,KWAMBIRA,,254728120520,66120473,132364402,198484875,P. O. Box 8,Kwambira,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muthe Kwambira Farm
,09483,0894-0000-9483,STEPHEN,,NDUNGU,R004,TIEKUNU,,254728132865,66243929,132611314,198855243,P. O. Box 8,Tiekunu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ndungu Tiekunu Farm
,09484,0894-0000-9484,FELISTA,,MUTHONI,R003,RIRONI,,254728145210,66367385,132858226,199225611,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muthoni Rironi Farm
,09486,0894-0000-9486,DANIEL,,MBIARU,R003,RIRONI,,254728157555,66490841,133105138,199595979,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mbiaru Rironi Farm
,09487,0894-0000-9487,FRANCIS,,THUO,R010,THIGIO,,254732910380,114021401,228166258,342187659,P. O. Box 8,Thigio,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Thuo Thigio Farm
,09488,0894-0000-9488,HANNAH,,WANJIRU,R006,KABUKU,,254728169900,66614297,133352050,199966347,P. O. Box 8,Kabuku,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Kabuku Farm
,09489,0894-0000-9489,JOSEPH,,GODFREY,R007,KERWA,,254728182245,66737753,133598962,200336715,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Godfrey Kerwa Farm
,09492,0894-0000-9492,TERESIA,,WANJIRU,R003,RIRONI,,254728194590,66861209,133845874,200707083,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Rironi Farm
,09494,0894-0000-9494,GEORGE,,NJUGUNA,R002,NGECHA,,254728206935,66984665,134092786,201077451,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njuguna Ngecha Farm
,09496,0894-0000-9496,JOHN,,KARIUKI,R001,LIMURU,,254732132645,106243673,212610802,318854475,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kariuki Limuru Farm
,09498,0894-0000-9498,JOSEPH,,KANGETHE,R002,NGECHA,,254728219280,67108121,134339698,201447819,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kangethe Ngecha Farm
,09499,0894-0000-9499,PAUL,,KIHUMBA,R025,NYARA,,254728231625,67231577,134586610,201818187,P. O. Box 8,Nyara,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kihumba Nyara Farm
,09501,0894-0000-9501,ANTHONY,,ALBERT,R003,RIRONI,,254728243970,67355033,134833522,202188555,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Albert Rironi Farm
,09502,0894-0000-9502,STEPHEN,,NDUATI,R002,NGECHA,,254728256315,67478489,135080434,202558923,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nduati Ngecha Farm
,09504,0894-0000-9504,MONICAH,,WANGARI,R016,KIROE,,254728268660,67601945,135327346,202929291,P. O. Box 8,Kiroe,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wangari Kiroe Farm
,09505,0894-0000-9505,JAMES,,MUGO,R011,NYATHUNA,,254728281005,67725401,135574258,203299659,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mugo Nyathuna Farm
,09506,0894-0000-9506,JOHN,,KINUNGI,R011,NYATHUNA,,254728293350,67848857,135821170,203670027,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kinungi Nyathuna Farm
,09507,0894-0000-9507,DANIEL,,KAGUURA,R028,GITANGU,,254732144990,106367129,212857714,319224843,P. O. Box 8,Gitangu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kaguura Gitangu Farm
,09508,0894-0000-9508,JOSEPH,,NJUNGE,R014,KWAMBIRA,,254728305695,67972313,136068082,204040395,P. O. Box 8,Kwambira,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njunge Kwambira Farm
,09509,0894-0000-9509,ANTONY,,KAHURA,R012,MUGUGA,,254728318040,68095769,136314994,204410763,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kahura Muguga Farm
,09510,0894-0000-9510,LYDIA,,MIRIKO,R001,LIMURU,,254728330385,68219225,136561906,204781131,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Miriko Limuru Farm
,09511,0894-0000-9511,WILFRED,,WACHIRA,R003,RIRONI,,254728342730,68342681,136808818,205151499,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wachira Rironi Farm
,09513,0894-0000-9513,LOISE,,MUTHONI,R027,REDHILL,,254728355075,68466137,137055730,205521867,P. O. Box 8,Redhill,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muthoni Redhill Farm
,09515,0894-0000-9515,DAVID,,KIMANI,R004,TIEKUNU,,254728367420,68589593,137302642,205892235,P. O. Box 8,Tiekunu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kimani Tiekunu Farm
,09516,0894-0000-9516,JOYCE,,NJOKI,R011,NYATHUNA,,254728379765,68713049,137549554,206262603,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njoki Nyathuna Farm
,09518,0894-0000-9518,JAMES,,NGIGI,R031,KANDUTURA,,254728392110,68836505,137796466,206632971,P. O. Box 8,Kandutura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ngigi Kandutura Farm
,09519,0894-0000-9519,JOSEPH,,KAHUNGURIA,R031,KANDUTURA,,254728404455,68959961,138043378,207003339,P. O. Box 8,Kandutura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kahunguria Kandutura Farm
,09520,0894-0000-9520,SIMON,,WANJOHI,R005,MURENGETI,,254728416800,69083417,138290290,207373707,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjohi Murengeti Farm
,09522,0894-0000-9522,MARY,,RUGURU,R013,MUNA,,254728429145,69206873,138537202,207744075,P. O. Box 8,Muna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ruguru Muna Farm
,09523,0894-0000-9523,AMOS,,KABAKI,R022,NDUMA,,254728441490,69330329,138784114,208114443,P. O. Box 8,Nduma,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kabaki Nduma Farm
